Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,complexity
4321,154404,gastos,105,0.000132145,6,2,0.635416667,96,0,0,0,1,0.016345742,0.024577764,3,1,41.68421053,0,3,10,10,23,0,0,1,0.2
4322,154944,requerimiento,105,0.000132145,13,5,0.063829787,47,0,0,0,1,0.016345742,0.000105716,3,11,51.61454545,3,4,6,1,14,0,0,6,0.2
4323,154993,gastos,105,0.000132145,6,2,0.386792453,106,0,0,0,1,0.062435501,0.000222759,2,4,73.33234714,2,6,18,18,22,0,0,3,0.2
4324,155284,requerimiento,105,0.000132145,13,5,0.243243243,37,0,0,0,1,0.013824914,0.016396083,2,2,63.88666667,1,3,2,5,11,0,0,2,0.2
4325,155600,prácticamente,105,0.000132145,13,4,0.341463415,82,0,0,0,8,0.035789977,0.003114853,3,3,59.44471876,3,6,9,14,16,0,0,2,0.2
4326,155982,requerimiento,105,0.000132145,13,5,0.178571429,112,0,0,0,1,0.013824914,0.000414055,2,5,48.04545455,1,2,14,17,29,0,0,1,0.2
4327,156176,requerimiento,105,0.000132145,13,5,0.757575758,66,0,0,0,1,0.001472476,0.062435501,3,2,59.31119266,1,4,9,11,16,0,0,0,0.2
4328,156202,requerimiento,105,0.000132145,13,5,0.324324324,37,0,0,0,1,0.013824914,0.035789977,2,3,54.76,2,2,3,7,10,0,0,3,0.6
4329,156529,realización,105,0.000132145,11,4,0.894736842,38,0,0,0,1,0.062435501,0.008335221,2,2,67.38666667,0,2,2,3,10,0,0,0,0.2
4330,136109,gerente,104,0.000130887,7,3,0.276595745,47,0,0,0,1,0.025168013,0.007846913,2,3,103.0866667,0,3,5,6,12,0,0,0,0.2
4331,136476,aprendizaje,104,0.000130887,11,5,0.333333333,42,0,0,0,1,0.00134914,3.14632E-05,4,11,82.32,1,3,6,6,7,0,0,1,0.2
4332,136535,origen,104,0.000130887,6,3,0.365591398,93,1,0,0,1,0.062435501,0.024577764,2,1,79.24260355,0,3,8,15,26,0,0,1,0.2
4333,137336,intel,104,0.000130887,5,2,0.259259259,27,0,0,0,1,0.000507186,1.51023E-05,10,4,51.03,1,1,4,4,6,0,0,0,0.2
4334,139702,aprendizaje,104,0.000130887,11,5,0.196428571,168,0,0,0,1,0.025168013,0.035789977,2,3,65.39035843,0,6,20,22,49,0,0,1,0.2
4335,139917,gerente,104,0.000130887,7,3,0.121212121,33,0,0,0,1,0.025168013,0.007846913,2,3,60.984,0,3,4,7,10,0,0,0,0.2
4336,141624,intel,104,0.000130887,5,2,0.388888889,54,0,0,0,1,0.062435501,0.000515996,2,4,90.72,8,2,4,8,9,0,0,1,0.4
4337,143972,origen,104,0.000130887,6,3,0.62,100,1,0,0,1,0.025168013,0.062435501,2,2,50,1,9,11,11,28,0,0,1,0.2
4338,144193,intel,104,0.000130887,5,2,0.419354839,31,0,0,0,1,0.000507186,1.51023E-05,10,4,67.27,1,1,5,6,8,0,0,2,0.2
4339,147250,gerente,104,0.000130887,7,3,0.975609756,41,0,0,0,1,0.003323769,0,2,0,117.67,0,3,7,5,8,0,0,1,0.2
4340,147781,gerente,104,0.000130887,7,3,0.795918367,49,0,0,0,1,0.025168013,0.000227793,2,7,50.35692308,0,5,2,12,9,0,0,0,0.2
4341,149167,intel,104,0.000130887,5,2,0.090909091,22,0,0,0,1,0.000226535,6.79604E-05,2,7,67.76,5,0,2,2,4,0,0,1,0.2
4342,149410,gerente,104,0.000130887,7,3,0.189189189,74,0,0,0,1,0.025168013,0.007846913,2,3,31.69745223,1,1,8,14,23,0,0,1,0.2
4343,152261,origen,104,0.000130887,6,3,0.789473684,19,1,0,0,1,0.024577764,0.062435501,1,2,50.54,0,0,2,4,7,0,0,0,0.2
4344,152854,intel,104,0.000130887,5,2,0.294117647,51,0,0,0,1,0.000151023,0.035789977,12,3,80.92,1,5,5,6,13,0,0,1,0.2
4345,152966,intel,104,0.000130887,5,2,0.111111111,18,0,0,0,1,2.51705E-06,0.003576732,8,2,90.72,1,0,2,4,5,0,0,1,0.2
4346,153296,aprendizaje,104,0.000130887,11,5,0.085106383,47,0,0,0,1,0.025168013,6.16678E-05,2,10,37.52166667,0,1,6,4,7,0,0,2,0.2
4347,154379,intel,104,0.000130887,5,2,0.680851064,47,0,0,0,1,0.062435501,0.024577764,2,1,51.54333333,1,0,6,9,11,0,0,1,0.2
4348,154549,intel,104,0.000130887,5,2,0.923076923,78,0,0,0,1,7.67701E-05,0.024577764,10,1,94.64,1,7,9,8,13,0,0,3,0.2
4349,155659,gerente,104,0.000130887,7,3,0.185185185,27,0,0,0,1,0.013824914,0.062435501,2,2,102.06,0,2,2,4,9,0,0,1,0.2
4350,157148,poderes,104,0.000130887,7,3,0.219298246,114,0,0,0,1,0.062435501,8.30628E-05,2,9,28.52833002,2,7,12,16,23,0,0,3,0.2
4351,158456,intel,104,0.000130887,5,2,0.071428571,56,0,0,0,1,8.55798E-05,0.000348612,11,7,57.26933333,4,2,6,8,11,0,0,2,0.2
4352,134464,generación,103,0.000129628,10,4,0.647058824,17,0,0,0,1,0.004208513,0.062435501,5,2,17,6,0,0,4,5,0,0,1,0.2
4353,134793,programador,103,0.000129628,11,4,0.536231884,69,0,0,0,8,0.013824914,0.000455587,2,3,83.3175,0,4,10,6,17,0,0,1,0.4
4354,136781,programador,103,0.000129628,11,4,0.483870968,31,0,0,0,8,0.003323769,0.062435501,2,2,67.27,2,2,1,5,9,0,0,1,0.2
4355,136794,transmitir,103,0.000129628,10,3,0.638888889,36,0,0,0,0,7.92872E-05,0.024577764,8,1,120.96,0,2,8,2,9,0,0,0,0.2
4356,137598,programador,103,0.000129628,11,4,0.171428571,35,0,0,0,8,0.025168013,0.000328475,2,8,171.5,0,2,5,3,11,0,0,1,0.2
4357,137926,programador,103,0.000129628,11,4,0.677419355,93,0,0,0,8,0.005804324,0.002820358,4,4,73.09744103,1,7,8,12,20,0,0,1,0.2
4358,138045,transmitir,103,0.000129628,10,3,0.337078652,89,0,0,0,0,4.7824E-05,0.013824914,11,2,36.51331043,1,9,11,13,17,0,0,1,0.4
4359,140251,programador,103,0.000129628,11,4,0.489795918,49,0,0,0,8,0.062435501,0.025168013,2,2,45.43895349,1,1,4,9,15,0,0,0,0.4
4360,141831,transmitir,103,0.000129628,10,3,0.743243243,74,0,0,0,0,0.009496841,0.002207456,4,11,75.332,0,4,7,13,18,0,0,1,0.2
4361,142398,generación,103,0.000129628,10,4,0.914634146,82,0,0,0,1,0.034143824,0.000135921,2,8,64.14015152,1,9,6,8,18,0,0,7,0.2
4362,142575,generación,103,0.000129628,10,4,0.88372093,43,0,0,0,1,3.77558E-06,0.024577764,6,1,64.715,0,2,4,5,12,0,0,0,0.2
4363,146050,ingreso,103,0.000129628,7,3,0.111111111,54,0,0,0,1,0.000298271,0.025168013,10,2,62.80615385,1,1,3,8,15,0,0,1,0.2
4364,148710,programador,103,0.000129628,11,4,0.294117647,17,0,0,0,8,4.65655E-05,1.13267E-05,5,8,0,2,2,2,1,4,0,0,1,0.2
4365,148838,programador,103,0.000129628,11,4,0.974358974,39,0,0,0,8,0.013824914,0,2,0,70.98,1,1,2,7,13,0,0,1,0.2
4366,150433,transmitir,103,0.000129628,10,3,0.771929825,57,0,0,0,0,0.024577764,0.034143824,1,2,58.824,0,4,4,7,13,0,0,1,0.2
4367,151290,programador,103,0.000129628,11,4,0.717391304,92,0,0,0,8,0.005804324,0.035789977,4,3,75.5243553,2,6,13,15,14,0,0,4,0.4
4368,151490,transmitir,103,0.000129628,10,3,0.153846154,78,0,0,0,0,0.016396083,0.013824914,2,2,36.47409326,0,5,13,6,18,0,0,5,0.4
4369,152691,ingreso,103,0.000129628,7,3,0.444444444,90,0,0,0,1,0.025168013,0.000677087,2,5,76.86770428,0,7,12,11,19,0,0,1,0.2
4370,153352,transmitir,103,0.000129628,10,3,0.590551181,127,0,0,0,0,0.000312115,0.034143824,6,2,43.35341365,0,9,20,16,18,0,0,1,0.4
4371,153499,generación,103,0.000129628,10,4,0.942307692,52,0,0,0,1,0.024577764,0.062435501,1,2,84.12444444,1,2,2,10,18,0,0,2,0.2
4372,154430,transmitir,103,0.000129628,10,3,0.555555556,81,0,0,0,0,0.062435501,0.034143824,2,2,48.57167832,0,4,9,19,24,0,0,1,0.4
4373,155395,programador,103,0.000129628,11,4,0.782608696,23,0,0,0,8,0.013824914,0.024577764,2,1,49.37333333,0,1,2,4,6,0,0,1,0.2
4374,156022,generación,103,0.000129628,10,4,0.914285714,35,0,0,0,1,0.000144731,0.062435501,5,2,49,0,0,2,9,11,0,0,0,0.4
4375,156952,ingreso,103,0.000129628,7,3,0.445783133,83,0,0,0,1,0.001780815,0.025168013,4,2,71.66120219,2,4,12,7,15,0,0,5,0.2
4376,157568,ingreso,103,0.000129628,7,3,0.947368421,19,0,0,0,1,0.003123663,0,2,0,50.54,0,1,4,4,3,0,0,1,0.2
4377,140959,crédito,102,0.00012837,7,2,0.948051948,77,0,0,0,1,4.90825E-05,0.001783332,3,5,118.58,1,6,13,4,11,0,0,2,0.4
4378,141562,crédito,102,0.00012837,7,2,0.666666667,33,0,0,0,1,0.013824914,0.000906139,2,3,76.23,2,1,5,4,8,0,0,1,0.2
4379,152756,crédito,102,0.00012837,7,2,0.052631579,38,0,0,0,1,0.000100682,0.000653175,2,1,44.92444444,1,3,3,8,10,0,0,1,0.2
4380,153942,crédito,102,0.00012837,7,2,0.525,40,0,0,0,1,0.025168013,0.035789977,2,3,64,0,3,4,9,10,0,0,0,0.2
4381,155748,crédito,102,0.00012837,7,2,0.597826087,92,0,0,0,1,0.00040147,0.003129955,3,2,56.23841392,0,13,16,7,13,0,0,2,0.4
4382,156331,crédito,102,0.00012837,7,2,0.777777778,9,0,0,0,1,0.013824914,1.76194E-05,2,9,0,0,0,1,2,2,0,0,0,0.6
4383,157693,crédito,102,0.00012837,7,2,0.357142857,98,0,0,0,1,0.013824914,0.000280651,2,6,77.35633312,0,6,11,11,22,0,0,1,0.2
4384,158232,crédito,102,0.00012837,7,2,0.11627907,43,0,0,0,1,0.007846913,0.035789977,3,3,129.43,2,2,5,8,14,0,0,1,0.4
4385,139035,financiera,101,0.000127111,10,4,0.309090909,55,0,0,0,8,0.000157316,0.005804324,11,4,55.73333333,4,3,5,6,12,0,0,0,0.2
4386,139190,financiera,101,0.000127111,10,4,0.101449275,69,0,0,0,8,0.002207456,4.27899E-05,11,12,74.06,0,0,7,12,16,0,0,1,0.2
4387,145608,financiera,101,0.000127111,10,4,0.117647059,85,0,0,0,8,0.001094918,0.008335221,3,2,31.53892944,0,22,6,5,16,0,0,1,0.2
4388,148027,financiera,101,0.000127111,10,4,0.137614679,109,0,0,0,8,0.024577764,0.062435501,1,2,43.09125643,0,8,6,20,28,0,0,1,0.2
4389,148863,financiera,101,0.000127111,10,4,0.74,50,0,0,0,8,5.78922E-05,0.00070855,14,9,31.39070443,1,3,0,6,18,0,0,1,0.2
4390,156090,computación,101,0.000127111,11,4,0.615384615,104,0,0,0,1,0.062435501,0.000100682,2,7,56.33333333,0,8,14,11,21,0,0,0,0.2
4391,134604,grafo,100,0.000125853,5,2,0.173913043,23,0,0,0,1,0.013824914,6.04093E-05,2,1,148.12,3,0,3,1,6,0,0,0,0.2
4392,135412,interfaz,100,0.000125853,8,3,0.590163934,61,0,0,0,0,0.012003826,0.062435501,3,2,104.188,1,1,7,10,19,0,0,3,0.4
4393,135618,interfaz,100,0.000125853,8,3,0.088888889,45,0,0,0,0,0.012003826,0.00015354,3,6,189,5,2,3,5,9,0,0,5,0.4
4394,135916,grafo,100,0.000125853,5,2,0.5,4,0,0,0,1,0.000143472,1.51023E-05,2,9,0,2,0,0,0,1,0,0,1,0.2
4395,135951,interfaz,100,0.000125853,8,3,0.152542373,59,0,0,0,0,0.062435501,0.035789977,2,3,59,3,0,9,12,17,0,0,1,0.6
4396,136302,grafo,100,0.000125853,5,2,0.095238095,21,0,0,0,1,0.000138438,7.29945E-05,2,8,123.48,1,1,2,2,6,0,0,2,0.4
4397,136668,grafo,100,0.000125853,5,2,0.888888889,9,0,0,0,1,0.062435501,0,2,0,0,0,0,1,2,2,0,0,0,0.6
4398,136672,razón,100,0.000125853,5,1,0.090909091,110,0,0,0,1,0.034143824,0.062435501,2,2,22,1,16,9,21,26,0,0,1,0.2
4399,136776,oracle,100,0.000125853,6,3,0.375,16,1,0,1,1,0.000320924,2.51705E-06,9,6,71.68,1,0,3,3,5,0,0,1,0.2
4400,137158,protocolo,100,0.000125853,9,4,0.083333333,12,0,0,0,1,0.001954492,3.39802E-05,4,10,40.32,0,0,0,3,6,0,0,0,0.4
4401,137416,deudas,100,0.000125853,6,2,0.740740741,27,0,0,0,1,0.00016235,0.020612147,12,2,68.04,0,1,4,5,9,0,0,2,0.2
4402,138079,oracle,100,0.000125853,6,3,0.428571429,56,1,0,1,1,0.062435501,0.024577764,2,1,44.66396761,3,3,2,15,18,0,0,0,0.2
4403,138450,oracle,100,0.000125853,6,3,0.554216867,83,1,0,1,1,0.062435501,0.001954492,2,4,40.87827715,2,3,9,13,20,0,0,1,0.2
4404,138871,interfaz,100,0.000125853,8,3,0.666666667,30,0,0,0,0,4.40484E-05,0.000125853,8,8,63,0,2,3,1,8,0,0,1,0.4
4405,139751,interfaz,100,0.000125853,8,3,0.486486486,37,0,0,0,0,0.012003826,0.000976617,3,4,39.79555556,2,0,1,7,8,0,0,1,0.6
4406,139856,grafo,100,0.000125853,5,2,0.043478261,46,0,0,0,1,0.013824914,0.000280651,2,6,74.06,11,3,3,6,11,0,0,0,0.2
4407,139908,grafo,100,0.000125853,5,2,0.032258065,62,0,0,0,1,0.062435501,0.001094918,2,3,33.54797382,6,2,2,8,15,0,0,1,0.4
4408,140087,oracle,100,0.000125853,6,3,0.275862069,29,1,0,1,1,0.062435501,0.016396083,2,2,58.87,3,1,2,6,6,0,0,1,0.2
4409,140494,interfaz,100,0.000125853,8,3,0.866666667,30,0,0,0,0,0.005804324,0.000147248,4,8,42,6,1,3,7,7,0,0,0,0.2
4410,141037,grafo,100,0.000125853,5,2,0.096774194,31,0,0,0,1,0.013824914,2.64291E-05,2,6,53.816,5,0,2,3,9,0,0,2,0.4
4411,141286,interfaz,100,0.000125853,8,3,0.941176471,17,0,0,0,0,0.062435501,0,2,0,0,0,0,2,3,6,0,0,0,0.2
4412,141387,protocolo,100,0.000125853,9,4,0.047619048,21,0,0,0,1,0.025168013,0.020612147,2,2,61.74,1,0,2,6,7,0,0,0,0.6
4413,141911,oracle,100,0.000125853,6,3,0.493506494,77,1,0,1,1,0.062435501,0.020612147,2,2,61.88137442,1,2,12,13,17,0,0,1,0.2
4414,142093,interfaz,100,0.000125853,8,3,0.551724138,29,0,0,0,0,5.91507E-05,0.062435501,3,2,29,1,1,1,9,10,0,0,0,0.2
4415,142155,protocolo,100,0.000125853,9,4,0.115384615,52,0,0,0,1,0.013824914,0.062435501,2,2,29.29452055,0,2,3,12,17,0,0,1,0.6
4416,142441,interfaz,100,0.000125853,8,3,0.383333333,60,0,0,0,0,0.012003826,4.27899E-05,3,11,52.10574713,4,1,3,12,17,0,0,1,0.4
4417,142508,oracle,100,0.000125853,6,3,0.6,15,1,0,1,1,0.035789977,0.000431675,3,4,63,1,1,2,1,3,0,0,1,0.2
4418,143009,protocolo,100,0.000125853,9,4,0.066666667,15,0,0,0,1,1.25853E-05,4.65655E-05,4,5,0,2,0,1,2,5,0,0,0,0.4
4419,143266,protocolo,100,0.000125853,9,4,0.125,8,0,0,0,1,5.03411E-06,0.062435501,3,2,17.92,1,0,0,3,4,0,0,0,0.4
4420,143547,interfaz,100,0.000125853,8,3,0.095238095,42,0,0,0,0,0.005804324,0.009496841,4,4,42,0,0,4,8,15,0,0,0,0.8
4421,143894,grafo,100,0.000125853,5,2,0.083333333,12,0,0,0,1,0.001746835,4.40484E-05,4,8,0,1,1,1,0,2,0,0,0,0.4
4422,143954,interfaz,100,0.000125853,8,3,0.310344828,29,0,0,0,0,0.034143824,1.76194E-05,2,10,58.87,3,2,1,3,8,0,0,1,0.4
4423,144106,protocolo,100,0.000125853,9,4,0.25,12,0,0,0,1,0.062435501,0.001365501,2,5,40.32,0,0,2,2,5,0,0,0,0.6
4424,144288,protocolo,100,0.000125853,9,4,0.586206897,58,0,0,0,1,0.003123663,0.020612147,2,2,62.79466667,6,1,4,10,16,0,0,1,0.2
4425,144523,interfaz,100,0.000125853,8,3,0.027777778,36,0,0,0,0,0.034143824,0.062435501,2,2,38.16,0,1,2,9,12,0,0,0,0.4
4426,144902,oracle,100,0.000125853,6,3,0.103448276,58,1,0,1,1,0.062435501,0.000109492,2,6,38.20877814,0,1,9,8,17,0,0,0,0.2
4427,144918,protocolo,100,0.000125853,9,4,0.472727273,55,0,0,0,1,0.062435501,8.18042E-05,2,9,29.08185841,0,2,11,11,14,0,0,1,0.6
4428,145067,protocolo,100,0.000125853,9,4,0.056603774,53,0,0,0,1,0.025168013,0.009496841,2,4,71.50181818,1,1,4,10,15,0,0,1,0.6
4429,145068,grafo,100,0.000125853,5,2,0.514705882,68,0,0,0,1,0.025168013,0.062435501,2,2,63.91462238,1,3,4,13,16,0,0,1,0.4
4430,145356,interfaz,100,0.000125853,8,3,0.130434783,23,0,0,0,0,0.012003826,0.062435501,3,2,37.03,0,0,6,4,6,0,0,0,0.2
4431,145398,interfaz,100,0.000125853,8,3,0.8125,16,0,0,0,0,0.034143824,0.062435501,2,2,71.68,1,0,2,2,5,0,0,3,0.2
4432,145448,grafo,100,0.000125853,5,2,0.266666667,30,0,0,0,1,0.013824914,0.004043646,2,2,24.09448819,0,2,1,4,10,0,0,2,0.2
4433,145449,interfaz,100,0.000125853,8,3,0.866666667,15,0,0,0,0,0.012003826,6.54434E-05,3,7,63,3,0,1,2,4,0,0,0,0.2
4434,146044,grafo,100,0.000125853,5,2,0.4,5,0,0,0,1,0.00011956,0.008335221,2,2,0,1,0,0,0,1,0,0,1,0.2
4435,146511,interfaz,100,0.000125853,8,3,0.523809524,21,0,0,0,0,0.002306879,0.001814795,7,5,61.74,5,0,0,4,5,0,0,1,0.4
4436,146996,aleatorio,100,0.000125853,9,4,0.210526316,76,0,0,0,8,5.66337E-05,0.009496841,13,4,78.432,0,7,12,11,15,0,0,1,0.2
4437,147051,protocolo,100,0.000125853,9,4,0.529411765,34,0,0,0,1,0.007846913,1.00682E-05,3,3,53.94666667,5,1,2,5,10,0,0,1,0.4
4438,147558,protocolo,100,0.000125853,9,4,0.797297297,74,0,0,0,1,0.013824914,0.008335221,2,2,59.02024291,2,4,12,9,15,0,0,1,0.4
4439,147629,oracle,100,0.000125853,6,3,0.197916667,96,1,0,1,1,0.000140955,0.024577764,6,1,65.17165929,4,6,8,11,20,0,0,7,0.4
4440,147971,oracle,100,0.000125853,6,3,0.077669903,103,1,0,1,1,0.000109492,0.001612172,6,3,65.28890084,0,8,11,14,22,0,0,3,0.2
4441,148917,aleatorio,100,0.000125853,9,4,0.987012987,77,0,0,0,8,0.007441667,0,1,0,56.16592129,0,4,13,12,16,0,0,1,0.4
4442,149425,grafo,100,0.000125853,5,2,0.032258065,62,0,0,0,1,0.062435501,0.001094918,2,3,33.54797382,6,2,2,8,15,0,0,1,0.2
4443,149753,aleatorio,100,0.000125853,9,4,0.795180723,83,0,0,0,8,0.020612147,4.40484E-05,2,8,65.50421585,1,7,11,11,13,0,0,1,0.2
4444,149945,deudas,100,0.000125853,6,2,0.48,25,0,0,0,1,0.010910166,0.016396083,3,2,29.16666667,0,1,2,5,7,0,0,1,0.2
4445,150389,interfaz,100,0.000125853,8,3,0.467532468,77,0,0,0,0,0.012003826,0.00227164,3,3,25.66666667,0,11,6,3,15,0,0,1,0.8
4446,150740,razón,100,0.000125853,5,1,0.036144578,83,0,0,0,1,0.034143824,0.062435501,2,2,35.17378049,5,8,8,17,19,0,0,1,0.2
4447,150795,aleatorio,100,0.000125853,9,4,0.9375,16,0,0,0,8,0.000375041,0,6,0,0,4,1,1,2,3,0,0,0,0.4
4448,150872,grafo,100,0.000125853,5,2,0.666666667,3,0,0,0,1,0.000156057,0,2,0,0,1,0,0,0,1,0,0,1,0.2
4449,151683,interfaz,100,0.000125853,8,3,0.62,50,0,0,0,0,0.012003826,0.062435501,3,2,70,1,3,7,5,12,0,0,1,0.4
4450,151738,grafo,100,0.000125853,5,2,0.5,4,0,0,0,1,0.00011956,3.77558E-06,2,9,0,1,0,1,0,1,0,0,1,0.2
4451,151877,grafo,100,0.000125853,5,2,0.266666667,30,0,0,0,1,0.013824914,0.004043646,2,2,24.09448819,0,2,1,4,10,0,0,2,0.4
4452,151944,interfaz,100,0.000125853,8,3,0.305882353,85,0,0,0,0,0.034143824,8.68383E-05,2,9,90.66666667,0,5,13,10,23,0,0,1,0.2
4453,152209,grafo,100,0.000125853,5,2,0.4,25,0,0,0,1,0.013824914,0.000280651,2,6,43.75,2,1,2,2,6,0,0,1,0.2
4454,152310,interfaz,100,0.000125853,8,3,0.515151515,33,0,0,0,0,0.034143824,0.035789977,2,3,50.82,2,0,5,4,5,0,0,0,0.2
4455,152926,grafo,100,0.000125853,5,2,0.12,25,0,0,0,1,0.013824914,6.04093E-05,2,1,29.16666667,3,1,2,1,7,0,0,1,0.4
4456,153306,interfaz,100,0.000125853,8,3,0.594594595,37,0,0,0,0,0.012003826,0.035789977,3,3,63.88666667,1,2,3,8,8,0,0,0,0.2
4457,153383,grafo,100,0.000125853,5,2,0.95,20,0,0,0,1,0.007846913,0,3,0,56,0,2,0,4,8,0,0,1,0.2
4458,153394,grafo,100,0.000125853,5,2,0.666666667,6,0,0,0,1,2.3912E-05,2.64291E-05,12,6,0,2,0,1,0,1,0,0,1,0.2
4459,153634,grafo,100,0.000125853,5,2,0.666666667,6,0,0,0,1,2.3912E-05,2.64291E-05,12,6,0,2,0,1,0,1,0,0,1,0.2
4460,153905,oracle,100,0.000125853,6,3,0.989247312,93,1,0,1,1,0.062435501,0,2,0,72.04294804,0,9,9,10,19,0,0,1,0.2
4461,153940,oracle,100,0.000125853,6,3,0.373493976,83,1,0,1,1,0.062435501,0.016396083,2,2,35.17378049,5,8,8,17,19,0,0,1,0.8
4462,154230,interfaz,100,0.000125853,8,3,0.59223301,103,0,0,0,0,0.062435501,0.062435501,2,2,63.12604709,0,9,11,14,22,0,0,1,0.8
4463,154855,grafo,100,0.000125853,5,2,0.666666667,3,0,0,0,1,0.000156057,0,2,0,0,1,0,0,0,1,0,0,1,0.2
4464,154914,oracle,100,0.000125853,6,3,0.974358974,39,1,0,1,1,0.004208513,0,5,0,17.625,0,2,5,8,11,0,0,3,0.4
4465,155532,grafo,100,0.000125853,5,2,0.4,30,0,0,0,1,0.007846913,6.04093E-05,3,1,63,4,1,2,4,7,0,0,1,0.2
4466,155653,interfaz,100,0.000125853,8,3,0.142857143,14,0,0,0,0,0.034143824,0.062435501,2,2,0,0,2,2,2,4,0,0,1,0.4
4467,156179,protocolo,100,0.000125853,9,4,0.333333333,15,0,0,0,1,0.025168013,0.062435501,2,2,0,0,0,2,1,5,0,0,0,0.4
4468,156412,oracle,100,0.000125853,6,3,0.021978022,91,1,0,1,1,0.000137179,0.000168643,2,5,84.38662791,5,1,12,15,21,0,0,1,0.2
4469,156449,protocolo,100,0.000125853,9,4,0.090909091,44,0,0,0,1,0.062435501,0.004043646,2,2,67.76,1,2,5,8,15,0,0,1,0.4
4470,156450,interfaz,100,0.000125853,8,3,0.952380952,21,0,0,0,0,0.000653175,0,1,0,25.935,0,1,3,1,7,0,0,0,0.2
4471,156707,interfaz,100,0.000125853,8,3,0.513513514,37,0,0,0,0,0.012003826,0.062435501,3,2,54.76,2,2,3,7,10,0,0,3,0.2
4472,156855,protocolo,100,0.000125853,9,4,0.257142857,35,0,0,0,1,0.013824914,2.26535E-05,2,10,34.0119509,0,0,5,4,13,0,0,0,0.2
4473,156976,oracle,100,0.000125853,6,3,0.554216867,83,1,0,1,1,0.062435501,0.001954492,2,4,40.87827715,2,3,9,13,20,0,0,1,0.2
4474,156986,protocolo,100,0.000125853,9,4,0.75,80,0,0,0,1,0.025168013,0.000621712,2,5,99.55555556,11,2,8,12,18,0,0,7,0.2
4475,157088,protocolo,100,0.000125853,9,4,0.136363636,22,0,0,0,1,0.062435501,0.007441667,2,1,45.17333333,1,2,4,3,4,0,0,1,0.4
4476,157453,interfaz,100,0.000125853,8,3,0.157894737,57,0,0,0,0,0.012003826,0.000280651,3,6,101.08,2,3,7,8,10,0,0,0,0.2
4477,157794,interfaz,100,0.000125853,8,3,0.730769231,104,0,0,0,0,0.001612172,0.002632837,3,3,104,2,7,17,13,19,0,0,1,0.6
4478,157820,grafo,100,0.000125853,5,2,0.95,20,0,0,0,1,0.007846913,0,3,0,37.33333333,0,1,0,6,6,0,0,0,0.2
4479,157926,protocolo,100,0.000125853,9,4,0.095238095,21,0,0,0,1,0.062435501,0.000161091,2,7,61.74,1,0,3,5,5,0,0,0,0.4
4480,157953,grafo,100,0.000125853,5,2,0.052631579,38,0,0,0,1,0.000105716,0.008335221,2,2,39.216,1,0,3,5,11,0,0,1,0.2
4481,134454,hilos,99,0.000124594,5,2,0.043478261,46,1,0,0,8,0.000159833,0.013824914,2,2,84.64,1,1,3,7,15,0,0,1,0.2
4482,134483,receptor,99,0.000124594,8,3,0.724137931,87,3,13,1,1,0.025168013,0.002793929,2,5,62.47344043,0,4,10,17,25,0,0,1,0.2
4483,134657,hilos,99,0.000124594,5,2,0.382352941,34,1,0,0,8,0.016345742,0.016396083,3,2,30.36943046,0,1,3,8,7,0,0,1,0.6
4484,134816,modelamiento,99,0.000124594,12,5,0.917808219,73,0,0,0,1,0.002158373,0.062435501,3,2,78.53263158,0,6,7,8,16,0,0,1,0.2
4485,136251,servidor,99,0.000124594,8,3,0.625,32,0,0,0,8,0.025168013,0.034143824,2,2,33.92,0,2,0,5,11,0,0,1,0.4
4486,136310,modelamiento,99,0.000124594,12,5,0.479591837,98,0,0,0,1,0.062435501,0.024577764,2,1,47.16066066,1,3,15,13,23,0,0,2,0.6
4487,136472,cómputo,99,0.000124594,7,2,0.293333333,75,0,0,0,1,0.062435501,3.64973E-05,2,5,82.89473684,0,4,8,10,21,0,0,1,0.4
4488,136681,hilos,99,0.000124594,5,2,0.702702703,37,1,0,0,8,0.007441667,0.001176722,1,5,63.88666667,0,3,4,6,10,0,0,0,0.4
4489,137123,modelamiento,99,0.000124594,12,5,0.569892473,93,0,0,0,1,0.003123663,0.000101941,2,6,83.43756056,0,2,13,11,23,0,0,2,1
4490,137210,receptor,99,0.000124594,8,3,0.40625,64,3,13,1,1,0.025168013,0.024577764,2,1,81.92,0,2,5,10,18,0,0,1,0.2
4491,137722,condiciones,99,0.000124594,11,4,0.75,24,0,0,0,1,0.010910166,0.007846913,3,3,53.76,0,1,2,8,7,0,0,1,0.4
4492,137882,cómputo,99,0.000124594,7,2,0.264367816,87,0,0,0,1,0.062435501,0.024577764,2,1,92.14434783,0,5,12,16,21,0,0,1,0.2
4493,137981,modelamiento,99,0.000124594,12,5,0.571428571,91,0,0,0,1,0.007846913,0.062435501,3,2,68.25,2,4,14,12,17,0,0,2,0.6
4494,138108,servidor,99,0.000124594,8,3,0.545454545,88,0,0,0,8,0.013824914,0.007441667,2,1,48.48116615,0,5,13,3,18,0,0,1,0.6
4495,138364,servidor,99,0.000124594,8,3,0.956521739,23,0,0,0,8,0.000509703,0,1,0,0,2,1,1,2,6,0,0,1,0.4
