Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,complexity
1765,140405,administración,329,0.00037292,14,5,0.302325581,43,0,0,0,1,0.062481652,0.062481652,2,2,18.92412141,1,0,1,11,17,0,0,1,0.2
1766,141044,administración,329,0.00037292,14,5,0.048780488,41,0,0,0,1,0.000130352,0.062481652,2,2,20.29081633,1,3,5,6,7,0,0,1,0.2
1767,142076,administración,329,0.00037292,14,5,0.25,68,0,0,0,1,0.062481652,0.062481652,2,2,35.80253001,1,0,3,18,23,0,0,1,0.2
1768,144336,administración,329,0.00037292,14,5,0.764705882,34,0,0,0,1,0.062481652,0.024604779,2,1,46.24,1,0,3,5,8,0,0,0,0.2
1769,145463,administración,329,0.00037292,14,5,0.22,50,0,0,0,1,0.034261024,0.016377871,2,2,140,0,2,8,5,12,0,0,1,0.4
1770,146161,administración,329,0.00037292,14,5,0.564102564,39,0,0,0,1,0.034261024,0.062481652,2,2,85.176,0,3,3,6,10,0,0,1,0.2
1771,148106,administración,329,0.00037292,14,5,0.952380952,21,0,0,0,1,0.034261024,0,2,0,123.48,0,1,3,4,6,0,0,1,0.4
1772,150004,administración,329,0.00037292,14,5,0.222222222,36,0,0,0,1,0.034261024,0.025177194,2,2,23.72802653,1,0,2,7,14,0,0,0,0.2
1773,150307,administración,329,0.00037292,14,5,0.810810811,37,0,0,0,1,0.00013942,0.062481652,13,2,127.7733333,0,2,1,6,11,0,0,1,0.2
1774,151695,administración,329,0.00037292,14,5,0.526315789,76,0,0,0,1,0.003131847,0.000258437,2,7,56.90189001,2,7,5,9,19,0,0,1,0.2
1775,152340,administración,329,0.00037292,14,5,0,4,0,0,0,1,0,0.062481652,0,2,0,1,0,0,1,1,0,0,0,0.4
1776,152346,administración,329,0.00037292,14,5,0.25,4,0,0,0,1,0.000596218,0.000366119,1,1,0,1,0,0,0,1,0,0,1,0.2
1777,153911,administración,329,0.00037292,14,5,0.989795918,98,0,0,0,1,0.034261024,0,2,0,58.71517529,0,4,11,17,28,0,0,1,0.4
1778,155192,administración,329,0.00037292,14,5,0.564102564,39,0,0,0,1,0.034261024,0.062481652,2,2,85.176,0,3,3,6,10,0,0,1,0.2
1779,155472,administración,329,0.00037292,14,5,0.047058824,85,0,0,0,1,0.034261024,0.062481652,2,2,37.40814696,0,7,10,10,23,0,0,1,0.4
1780,155995,administración,329,0.00037292,14,5,0.25,28,0,0,0,1,0.062481652,0.020588805,2,2,22.7761194,0,0,1,7,11,0,0,0,0.2
1781,156723,administración,329,0.00037292,14,5,0.209302326,43,0,0,0,1,0.062481652,0.062481652,2,2,73.96,1,3,3,9,12,0,0,1,0.2
1782,156972,administración,329,0.00037292,14,5,0.793650794,63,0,0,0,1,0.034261024,3.63E-05,2,7,55.09866221,0,6,2,7,16,0,0,1,0.2
1783,157765,administración,329,0.00037292,14,5,0.941176471,17,0,0,0,1,0.062481652,0,2,0,26.97333333,1,0,2,4,5,0,0,0,0.2
1784,157849,administración,329,0.00037292,14,5,0.15625,32,0,0,0,1,0.020756563,0.001357927,1,4,71.68,0,0,3,7,12,0,0,1,0.2
1785,158499,administración,329,0.00037292,14,5,0.933333333,15,0,0,0,1,0.062481652,0,2,0,63,0,0,2,3,6,0,0,1,0.2
1786,159630,administración,329,0.00037292,14,5,0.115384615,26,0,0,0,1,0.034261024,0.008028546,2,3,26.52,0,2,0,7,9,0,0,0,0.6
1787,160647,administración,329,0.00037292,14,5,0.625,40,0,0,0,1,0.034261024,0.024604779,2,1,34.53551913,0,2,2,7,14,0,0,3,0.2
1788,135288,funciones,326,0.000369519,9,3,0.3,20,0,0,0,1,2.04E-05,0.062481652,10,2,112,0,1,4,4,5,0,0,0,0.2
1789,135568,funciones,326,0.000369519,9,3,0.722222222,18,0,0,0,1,0.007476534,0.014280905,1,2,90.72,1,1,3,2,4,0,0,0,0.2
1790,136385,funciones,326,0.000369519,9,3,0.896551724,87,0,0,0,1,7.03E-05,0.024604779,11,1,37.97969543,0,0,9,13,22,0,0,1,0.2
1791,137494,funciones,326,0.000369519,9,3,0.121212121,33,0,0,0,1,0.000799114,0.007842653,5,3,32.20384146,0,1,5,3,5,0,0,0,0.2
1792,137585,funciones,326,0.000369519,9,3,0.923076923,13,0,0,0,1,0.062481652,0,2,0,23.66,0,0,1,2,5,0,0,1,0.4
1793,137633,funciones,326,0.000369519,9,3,0.368421053,38,0,0,0,1,7.14E-05,0.006528932,9,3,101.08,0,1,5,7,12,0,0,0,0.2
1794,148211,funciones,326,0.000369519,9,3,0.3,30,0,0,0,1,0.010915558,0.020756563,3,1,21.88365194,0,1,3,7,6,0,0,1,0.4
1795,149599,funciones,326,0.000369519,9,3,0.271604938,81,0,0,0,1,0.000107682,0.003567109,5,2,87.48,1,4,12,8,12,0,0,4,0.2
1796,151594,funciones,326,0.000369519,9,3,0.710144928,69,0,0,0,1,0.024604779,0.006528932,1,3,63.77272727,1,5,4,8,16,0,0,1,0.2
1797,152484,funciones,326,0.000369519,9,3,0.714285714,14,0,0,0,1,0.000257303,0.000257303,8,8,54.88,0,2,2,0,4,0,0,0,0.2
1798,152763,funciones,326,0.000369519,9,3,0.68,25,0,0,0,1,0.010915558,0.035779907,3,3,175,2,1,3,3,5,0,0,0,0.2
1799,154107,funciones,326,0.000369519,9,3,0.219178082,73,0,0,0,1,0.000208563,0.035779907,7,3,93.2575,0,4,10,8,14,0,0,1,0.4
1800,154865,funciones,326,0.000369519,9,3,0.189189189,37,0,0,0,1,0.010915558,5.67E-05,3,10,37.666,0,0,5,4,10,0,0,1,0.4
1801,156104,funciones,326,0.000369519,9,3,0.277777778,36,0,0,0,1,0.008028546,0.034261024,3,2,32.90708171,6,1,2,3,7,0,0,1,0.2
1802,156712,funciones,326,0.000369519,9,3,0.285714286,7,0,0,0,1,0.00013942,1.36E-05,2,11,0,0,0,0,0,3,0,0,1,0.6
1803,157895,funciones,326,0.000369519,9,3,0.0625,16,0,0,0,1,0.010915558,4.53E-06,3,9,0,4,0,1,1,3,0,0,0,0.4
1804,158662,funciones,326,0.000369519,9,3,0.285714286,42,0,0,0,1,0.005819364,1.25E-05,4,9,41.58,3,0,7,6,7,0,0,0,0.2
1805,160790,funciones,326,0.000369519,9,3,0.7,50,0,0,0,1,0.010915558,0.062481652,3,2,44.83830846,0,4,6,10,9,0,0,0,0.2
1806,137464,objetivos,323,0.000366119,9,4,0.172413793,29,0,0,0,1,0.016249786,0.062481652,3,2,78.49333333,0,0,6,3,8,0,0,1,0.4
1807,137740,objetivos,323,0.000366119,9,4,0.31884058,69,0,0,0,1,0.016249786,0.007842653,3,3,37.375,0,6,8,10,20,0,0,1,0.2
1808,140386,objetivos,323,0.000366119,9,4,0.962264151,53,0,0,0,1,0.016249786,1.36E-05,3,16,71.50181818,1,1,8,11,13,0,0,1,0.2
1809,147814,objetivos,323,0.000366119,9,4,0.9,10,0,0,0,1,0.000205163,0,8,0,0,1,0,3,1,2,0,0,0,0.2
1810,150939,objetivos,323,0.000366119,9,4,0.341176471,85,0,0,0,1,0.016249786,0.002719255,3,6,42.14177203,0,5,18,7,10,0,0,1,0.6
1811,154254,objetivos,323,0.000366119,9,4,0.333333333,33,0,0,0,1,0.016249786,0.024604779,3,1,304.92,0,0,5,4,8,0,0,0,0.2
1812,160034,objetivos,323,0.000366119,9,4,0.915254237,59,0,0,0,1,0.016249786,0.024604779,3,1,81.22333333,0,6,11,7,12,0,0,0,0.2
1813,141710,productos,320,0.000362718,9,3,0.209876543,81,0,0,0,1,7.93E-05,0.002719255,7,6,55.40163934,1,7,10,10,20,0,0,1,0.2
1814,145476,productos,320,0.000362718,9,3,0.516129032,62,0,0,0,1,0.062481652,0.006528932,2,3,71.75466667,3,4,5,12,13,0,0,1,0.2
1815,150857,productos,320,0.000362718,9,3,0.222222222,27,0,0,0,1,0.016249786,0.004691536,3,3,40.824,0,1,2,3,10,0,0,1,0.2
1816,156256,tareas,320,0.000362718,6,2,0.2,35,0,0,0,1,0.062481652,0.003351745,2,2,35,0,2,5,8,7,0,0,0,0.2
1817,159132,tareas,320,0.000362718,6,2,0.12195122,41,0,0,0,1,0.010915558,4.19E-05,3,9,41,1,1,2,8,14,0,0,1,0.2
1818,159719,productos,320,0.000362718,9,3,0.985507246,69,0,0,0,1,0.00032758,0,8,0,102.5446154,0,3,13,6,11,0,0,1,0.4
1819,141700,herramientas,319,0.000361585,12,4,0.652542373,118,0,0,0,1,0.010915558,0.009542895,3,4,71.0443787,0,5,22,11,18,0,0,1,0.2
1820,142141,herramientas,319,0.000361585,12,4,0.285714286,35,0,0,0,1,0.062481652,0.000245968,2,8,49,0,1,6,6,13,0,0,1,0.2
1821,143411,herramientas,319,0.000361585,12,4,0.222222222,18,0,0,0,1,0.000268638,0.009542895,6,4,90.72,0,0,2,5,4,0,0,0,0.2
1822,147290,herramientas,319,0.000361585,12,4,0.047619048,21,0,0,0,1,0.010915558,0.062481652,3,2,61.74,0,0,4,5,6,0,0,0,0.2
1823,147904,herramientas,319,0.000361585,12,4,0.285714286,7,0,0,0,1,0.000115617,0.062481652,2,2,0,1,0,0,1,3,0,0,1,0.2
1824,151228,herramientas,319,0.000361585,12,4,0.222222222,27,0,0,0,1,0.024604779,0.062481652,1,2,40.824,0,0,4,5,10,0,0,0,0.2
1825,152052,herramientas,319,0.000361585,12,4,0.4,45,0,0,0,1,0.062481652,5.44E-05,2,11,36.94126074,4,3,3,5,9,0,0,2,0.2
1826,152551,herramientas,319,0.000361585,12,4,0.181818182,33,0,0,0,1,3.29E-05,0.035779907,10,3,0,0,3,6,3,8,0,0,1,0.2
1827,155217,herramientas,319,0.000361585,12,4,0.204081633,49,0,0,0,1,0.004691536,5.44E-05,3,11,56.02333333,2,3,6,7,8,0,1,1,0.2
1828,157981,herramientas,319,0.000361585,12,4,0.384615385,26,0,0,0,1,0.010915558,0.062481652,3,2,37.856,2,2,1,6,7,0,0,0,0.2
1829,136980,objeto,318,0.000360451,6,3,0.238095238,42,0,0,0,1,0.013905718,0.014280905,2,2,123.48,4,1,6,6,10,0,0,0,0.2
1830,137680,objeto,318,0.000360451,6,3,0.24,25,0,0,0,1,0.013905718,0.016377871,2,2,175,1,1,1,3,8,0,0,1,0.2
1831,137693,objeto,318,0.000360451,6,3,0.175,40,0,0,0,1,0.062481652,0.007476534,2,1,64,1,0,7,6,9,0,0,1,0.2
1832,137830,objeto,318,0.000360451,6,3,0.625,24,0,0,0,1,0.013905718,0.000174558,2,7,161.28,0,0,3,1,6,0,0,1,0.2
1833,138057,objeto,318,0.000360451,6,3,0.387096774,31,0,0,0,1,0.013905718,0.062481652,2,2,32.3175,0,1,1,8,10,0,0,0,0.2
1834,141330,objeto,318,0.000360451,6,3,0.206896552,87,0,0,0,1,0.007842653,0.000251636,3,8,27.69133574,0,9,12,5,11,0,0,1,0.2
1835,142196,objeto,318,0.000360451,6,3,0.115384615,26,0,0,0,1,0.013905718,0.003066104,2,5,31.54666667,0,0,6,0,8,0,0,1,0.2
1836,145399,objeto,318,0.000360451,6,3,0.102040816,49,0,0,0,1,0.013905718,0.062481652,2,2,30.94911805,0,7,2,4,15,0,0,1,0.2
1837,145429,objeto,318,0.000360451,6,3,0.274509804,51,0,0,0,1,0.000877325,0.003351745,5,2,56.02153846,1,2,5,10,13,0,0,1,0.2
1838,145653,objeto,318,0.000360451,6,3,0.22,50,0,0,0,1,0.013905718,0.062481652,2,2,36.33879781,1,1,3,11,15,0,0,1,0.2
1839,146549,objeto,318,0.000360451,6,3,0.12,25,0,0,0,1,0.013905718,0.003066104,2,5,25,0,1,2,4,8,0,0,1,0.4
1840,146600,objeto,318,0.000360451,6,3,0.734939759,83,0,0,0,1,0.025177194,0.020756563,2,1,76.71212121,1,6,18,9,14,0,0,1,0.2
1841,147427,objeto,318,0.000360451,6,3,0.083333333,36,0,0,0,1,0.000250502,0.024604779,9,1,90.72,3,1,4,4,10,0,0,1,0.2
1842,148331,objeto,318,0.000360451,6,3,0.888888889,18,0,0,0,1,0.013905718,6.23E-05,2,10,45.36,1,2,1,2,4,0,0,1,0.2
1843,148878,objeto,318,0.000360451,6,3,0.542372881,59,0,0,0,1,0.025177194,0.00027884,2,5,64.97866667,0,7,6,6,13,0,0,0,0.2
1844,149296,objeto,318,0.000360451,6,3,0.666666667,24,0,0,0,1,0.013905718,0.024604779,2,1,25.44,0,0,4,2,8,0,0,0,0.2
1845,150304,objeto,318,0.000360451,6,3,0.428571429,21,0,0,0,1,0.013905718,0.000502138,2,4,61.74,0,1,0,1,6,0,0,0,0.2
1846,151945,objeto,318,0.000360451,6,3,0.191011236,89,0,0,0,1,0.001280849,9.07E-06,2,5,41.3924581,1,7,11,12,24,0,0,3,0.6
1847,157731,objeto,318,0.000360451,6,3,0.925925926,81,0,0,0,1,0.005819364,0.024604779,4,1,80.17373494,0,8,9,2,16,0,0,2,0.4
1848,159361,objeto,318,0.000360451,6,3,0.619047619,105,0,0,0,1,0.013905718,0.000102015,2,5,32.46710526,1,8,15,7,25,0,0,1,0.2
1849,134832,gestión,317,0.000359318,7,2,0.230769231,39,0,0,0,1,0.062481652,0.062481652,2,2,40.794,3,2,2,7,8,0,0,0,0.2
1850,136459,gestión,317,0.000359318,7,2,0.878787879,33,0,0,0,1,0.034261024,0.062481652,2,2,38.115,3,1,1,8,12,0,0,2,0.2
1851,137134,gestión,317,0.000359318,7,2,0.419354839,31,0,0,0,1,0.062481652,0.062481652,2,2,38.44,1,0,3,7,12,0,0,0,0.2
1852,137353,principal,317,0.000359318,9,3,0.757575758,33,5,0,0,8,0.001633366,0.024604779,7,1,50.82,1,1,2,4,11,0,0,1,0.2
1853,140121,gestión,317,0.000359318,7,2,0.545454545,33,0,0,0,1,0.034261024,0.062481652,2,2,60.984,1,1,1,7,10,0,0,2,0.2
1854,140596,gestión,317,0.000359318,7,2,0.181818182,66,0,0,0,1,0.034261024,0.062481652,2,2,93.82153846,1,2,8,8,14,0,0,1,0.2
1855,141115,gestión,317,0.000359318,7,2,0.142857143,35,0,0,0,1,0.034261024,4.42E-05,2,7,343,1,1,4,3,10,0,0,1,0.8
1856,142148,gestión,317,0.000359318,7,2,0.914285714,35,0,0,0,1,0.062481652,0.062481652,2,2,42.875,0,2,2,5,8,0,0,0,0.2
1857,143235,gestión,317,0.000359318,7,2,0.9375,48,0,0,0,1,0.034261024,0.007842653,2,3,107.52,1,1,5,8,13,0,0,0,0.2
1858,143337,gestión,317,0.000359318,7,2,0.989010989,91,0,0,0,1,0.062481652,0,2,0,91.8736,0,6,10,14,15,0,3,3,0.2
1859,144416,gestión,317,0.000359318,7,2,0.181818182,33,0,0,0,1,8.73E-05,0.062481652,6,2,50.82,0,1,1,6,12,0,0,1,0.4
1860,144599,gestión,317,0.000359318,7,2,0.481481481,27,0,0,0,1,0.034261024,0.007842653,2,3,27,0,2,1,4,10,0,0,1,0.2
1861,146591,gestión,317,0.000359318,7,2,0.105263158,38,0,0,0,1,0.024604779,0.062481652,1,2,57.76,1,7,2,5,5,0,0,1,0.2
1862,147833,gestión,317,0.000359318,7,2,0.214876033,121,0,0,0,1,0.034261024,0.014280905,2,2,72.91639648,1,9,12,17,29,0,0,2,0.4
1863,148498,gestión,317,0.000359318,7,2,0.173913043,23,0,0,0,1,4.53E-06,0.062481652,16,2,29.624,5,0,0,5,7,0,0,1,0.2
1864,150515,gestión,317,0.000359318,7,2,0.333333333,12,0,0,0,1,0.024604779,0.062481652,1,2,0,1,0,1,1,4,0,0,1,0.2
1865,150599,gestión,317,0.000359318,7,2,0.525,40,0,0,0,1,0.062481652,0.025177194,2,2,36.35036496,2,0,4,8,13,0,0,1,0.6
1866,151364,gestión,317,0.000359318,7,2,0.5625,16,0,0,0,1,0.062481652,0.062481652,2,2,35.84,1,0,1,3,5,0,0,0,0.2
1867,151745,gestión,317,0.000359318,7,2,0.971428571,35,0,0,0,1,0.062481652,0,2,0,57.16666667,1,1,3,8,11,0,0,1,0.4
1868,151949,gestión,317,0.000359318,7,2,0.266666667,15,0,0,0,1,0.034261024,0.062481652,2,2,0,1,2,1,3,4,0,0,0,0.2
1869,152375,gestión,317,0.000359318,7,2,0.822033898,118,0,0,0,1,0.062481652,0.000202896,2,7,70.7088861,0,3,19,17,29,0,0,1,0.2
1870,152703,gestión,317,0.000359318,7,2,0.05952381,84,0,0,0,1,0.062481652,0.062481652,2,2,38.16788321,6,4,6,13,20,0,0,5,0.4
1871,154295,gestión,317,0.000359318,7,2,0.964285714,28,0,0,0,1,0.062481652,0,2,0,54.88,2,1,2,6,6,0,0,0,0.2
1872,155618,gestión,317,0.000359318,7,2,0.225806452,93,0,0,0,1,0.003131847,0.024604779,2,1,73.09744103,1,7,8,12,20,0,0,1,0.4
1873,155839,gestión,317,0.000359318,7,2,0.25,8,0,0,0,1,0.000111083,0.062481652,2,2,0,4,0,0,2,1,0,0,1,0.2
1874,157261,gestión,317,0.000359318,7,2,0.392156863,51,0,0,0,1,0.024604779,0.007842653,1,3,36.41910331,3,1,2,10,20,0,0,0,0.2
1875,158614,gestión,317,0.000359318,7,2,0.111111111,18,0,0,0,1,9.41E-05,0.024604779,2,1,30.24,2,1,1,3,5,0,0,1,0.4
1876,158905,gestión,317,0.000359318,7,2,0.888888889,45,0,0,0,1,0.034261024,0.007842653,2,3,41.72965116,2,1,5,7,13,0,0,2,0.2
1877,160909,gestión,317,0.000359318,7,2,0,7,0,0,0,1,0,0.062481652,0,2,0,1,0,0,2,2,0,0,0,0.4
1878,134451,mercado,316,0.000358184,7,3,0.418604651,43,0,0,0,1,0.025177194,0.001739915,2,4,51.772,0,2,4,5,12,0,0,1,0.2
1879,134481,mercado,316,0.000358184,7,3,0.444444444,36,0,0,0,1,0.062481652,0.016377871,2,2,51.84,0,2,3,6,12,0,0,1,0.2
1880,134552,mercado,316,0.000358184,7,3,0.142857143,84,0,0,0,1,0.025177194,0.020756563,2,1,109.76,0,7,11,10,18,0,0,1,0.4
1881,134854,mercado,316,0.000358184,7,3,0.161764706,68,0,0,0,1,0.000567881,0.062481652,9,2,41.92760606,0,3,6,11,21,0,0,2,0.2
1882,137256,mercado,316,0.000358184,7,3,0.381818182,55,0,0,0,1,0.013905718,0.016377871,2,2,53.96875,0,2,5,10,16,0,0,0,0.2
1883,139214,mercado,316,0.000358184,7,3,0.896551724,29,0,0,0,1,0.013905718,0.000114483,2,10,35.7536962,0,2,2,5,8,0,0,1,0.2
1884,139397,mercado,316,0.000358184,7,3,0.650943396,106,0,0,0,1,0.025177194,0.00196208,2,2,73.33234714,2,6,18,18,22,0,0,3,0.6
1885,139554,mercado,316,0.000358184,7,3,0.048192771,83,0,0,0,1,0.013905718,0.001357927,2,5,55.47094571,0,10,6,13,15,0,0,3,0.2
1886,141088,mercado,316,0.000358184,7,3,0.267326733,101,0,0,0,1,0.025177194,0.001285383,2,3,76.87826948,0,10,11,10,21,0,0,1,0.2
1887,145791,mercado,316,0.000358184,7,3,0.948717949,39,0,0,0,1,0.025177194,9.07E-05,2,5,60.84,0,4,5,5,6,0,0,1,0.2
1888,146986,mercado,316,0.000358184,7,3,0.418367347,98,0,0,0,1,0.062481652,0.020588805,2,2,37.90347872,0,8,7,17,29,0,0,1,0.2
1889,151449,mercado,316,0.000358184,7,3,0.803738318,107,0,0,0,1,0.025177194,0.001285383,2,3,46.46052632,0,12,8,17,25,0,0,1,0.2
1890,154790,mercado,316,0.000358184,7,3,0.923076923,13,0,0,0,1,0.007842653,0,3,0,0,0,1,1,2,5,0,0,1,0.4
1891,155679,mercado,316,0.000358184,7,3,0.363636364,55,0,0,0,1,0.013905718,0.001285383,2,3,65.15384615,0,6,8,9,14,0,0,1,0.2
1892,156559,mercado,316,0.000358184,7,3,0.119565217,92,0,0,0,1,0.016377871,0.000649493,2,5,41.04310345,0,8,8,14,23,0,0,1,0.2
1893,157207,mercado,316,0.000358184,7,3,0.609756098,41,0,0,0,1,0.013905718,0.000114483,2,10,52.29777778,1,3,3,8,9,0,0,1,0.2
1894,157504,mercado,316,0.000358184,7,3,0.824324324,74,0,0,0,1,0.007842653,0.001798857,3,5,90.19294118,0,6,12,10,11,0,0,1,0.4
1895,159326,mercado,316,0.000358184,7,3,0.314814815,54,0,0,0,1,0.007842653,0.002719255,3,6,58.32,0,3,8,7,16,0,0,3,0.2
1896,160492,mercado,316,0.000358184,7,3,0.75308642,81,0,0,0,1,0.025177194,0.000335515,2,5,55.40163934,1,7,10,10,20,0,0,1,0.2
1897,134868,economía,315,0.000357051,8,4,0.338983051,59,0,0,0,1,0.020588805,0.00305817,2,4,51.23684211,1,2,9,11,11,0,0,1,0.2
1898,136012,economía,315,0.000357051,8,4,0.031746032,63,0,0,0,1,0.000115617,0.062481652,2,2,74.088,1,2,7,9,17,0,0,3,0.2
1899,136599,economía,315,0.000357051,8,4,0.470588235,34,0,0,0,1,0.034261024,0.000637024,2,5,43.97333333,1,4,4,6,5,0,0,0,0.2
1900,137348,economía,315,0.000357051,8,4,0.958333333,24,0,0,0,1,0.034261024,0,2,0,25.44,0,2,1,3,7,0,0,1,0.2
1901,137663,economía,315,0.000357051,8,4,0.067567568,74,0,0,0,1,0.034261024,0.005819364,2,4,90.19294118,0,6,12,10,11,0,0,1,0.4
1902,138363,economía,315,0.000357051,8,4,0.108695652,46,0,0,0,1,0.016377871,0.034261024,2,2,65.83111111,0,5,3,4,13,0,0,1,0.8
1903,139363,economía,315,0.000357051,8,4,0.25,32,0,0,0,1,0.034261024,0.009542895,2,4,57.344,0,3,7,5,4,0,0,0,0.2
1904,139385,economía,315,0.000357051,8,4,0.947368421,114,0,0,0,1,0.034261024,0.034261024,2,2,63.00016784,0,9,14,13,25,0,0,1,0.2
1905,139626,economía,315,0.000357051,8,4,0.638297872,94,0,0,0,1,0.034261024,0.000211964,2,5,94,0,6,13,11,16,0,0,1,0.2
1906,140315,economía,315,0.000357051,8,4,0.440944882,127,0,0,0,1,0.001606163,4.53E-06,3,9,56.65732759,1,8,15,20,24,0,1,1,0.2
1907,140347,economía,315,0.000357051,8,4,0.6,30,0,0,0,1,0.034261024,0.000459066,2,4,126,2,1,4,3,6,0,0,2,0.2
1908,140495,economía,315,0.000357051,8,4,0.654320988,81,0,0,0,1,0.020588805,0.004078315,2,2,87.48,0,2,18,10,18,0,0,1,0.4
1909,140948,economía,315,0.000357051,8,4,0.127272727,55,0,0,0,1,0.001972282,0.000452265,4,6,32.13697298,0,0,5,4,17,0,0,2,0.2
1910,142824,economía,315,0.000357051,8,4,0.790322581,124,0,0,0,1,0.034261024,0.003446959,2,8,125.3129412,4,7,26,18,23,0,0,2,0.2
1911,144552,economía,315,0.000357051,8,4,0.488372093,43,0,0,0,1,0.009542895,0.00179659,4,8,64.715,0,4,4,2,11,0,0,0,0.2
1912,146358,economía,315,0.000357051,8,4,0.111111111,45,0,0,0,1,0.034261024,0.004691536,2,3,46.125,0,3,2,5,13,0,0,2,0.2
1913,146479,economía,315,0.000357051,8,4,0.198019802,101,0,0,0,1,0.00044093,0.002624041,8,3,54.82902749,0,3,10,6,30,0,0,1,0.4
1914,146488,economía,315,0.000357051,8,4,0.050847458,118,0,0,0,1,0.034261024,0.020588805,2,2,59,1,10,14,21,22,0,0,1,0.6
1915,147025,economía,315,0.000357051,8,4,0.166666667,18,0,0,0,1,0.020588805,2.04E-05,2,8,45.36,0,0,2,4,6,0,0,1,0.2
1916,147860,economía,315,0.000357051,8,4,0.590909091,44,0,0,0,1,0.000190427,0.001700243,9,3,90.34666667,0,1,9,5,9,0,0,1,0.4
1917,148582,economía,315,0.000357051,8,4,0.9375,16,0,0,0,1,0.034261024,0,2,0,0,0,0,4,1,4,0,0,0,0.4
1918,148762,economía,315,0.000357051,8,4,0.098039216,51,0,0,0,1,0.034261024,0.016377871,2,2,104.04,0,2,6,6,13,0,0,1,0.4
1919,149266,economía,315,0.000357051,8,4,0.823529412,17,0,0,0,1,0.011993512,0.062481652,3,2,20.23,0,0,1,5,6,0,0,0,0.2
1920,149434,economía,315,0.000357051,8,4,0.583333333,48,0,0,0,1,0.020588805,0.005819364,2,4,50.51989805,1,4,7,8,10,0,0,1,0.4
1921,152348,economía,315,0.000357051,8,4,0.582278481,79,0,0,0,1,0.034261024,0.062481652,2,2,32.62611785,0,0,10,12,18,0,0,1,0.4
1922,152400,economía,315,0.000357051,8,4,0.857142857,7,0,0,0,1,0.034261024,0,2,0,0,0,0,0,1,2,0,0,1,0.4
1923,153529,economía,315,0.000357051,8,4,0.7,20,0,0,0,1,0.034261024,0.001402133,2,6,56,0,4,0,3,3,0,0,0,0.2
1924,153785,economía,315,0.000357051,8,4,0.905660377,106,0,0,0,1,0.034261024,0.001700243,2,3,73.33234714,2,6,18,18,22,0,0,3,0.8
1925,154388,economía,315,0.000357051,8,4,0.222222222,36,0,0,0,1,0.034261024,2.27E-06,2,6,48.24,2,2,4,1,8,0,0,1,0.2
1926,154654,economía,315,0.000357051,8,4,0.533333333,45,0,0,0,1,0.034261024,0.020588805,2,2,70.875,0,3,2,8,15,0,0,1,0.2
1927,156169,economía,315,0.000357051,8,4,0.252336449,107,0,0,0,1,0.034261024,0.000211964,2,5,91.38715953,3,6,9,14,24,0,0,1,0.2
1928,156264,economía,315,0.000357051,8,4,0.37755102,98,0,0,0,1,0.011993512,0.006528932,3,3,81.639399,0,6,16,13,19,0,0,3,0.2
1929,156946,economía,315,0.000357051,8,4,0.206896552,58,0,0,0,1,0.062481652,0.035779907,2,3,47.4005848,0,1,7,3,12,0,0,7,0.6
1930,156973,economía,315,0.000357051,8,4,0.859649123,57,0,0,0,1,0.062481652,0.014280905,2,2,82.70181818,2,4,8,9,10,0,0,1,0.2
1931,158226,economía,315,0.000357051,8,4,0.96875,32,0,0,0,1,0.034261024,0,2,0,71.68,0,2,7,5,4,0,0,0,0.8
1932,158268,economía,315,0.000357051,8,4,0.983870968,62,0,0,0,1,0.034261024,0,2,0,71.75466667,0,3,10,7,16,0,0,2,0.2
1933,158342,economía,315,0.000357051,8,4,0.028169014,71,0,0,0,1,0.00025617,0.00039559,1,4,46.31461774,1,3,10,11,12,0,0,1,0.2
1934,158580,economía,315,0.000357051,8,4,0.836363636,55,0,0,0,1,0.034261024,0.020588805,2,2,65.15384615,0,6,8,9,14,0,0,1,0.2
1935,158726,economía,315,0.000357051,8,4,0.1,50,0,0,0,1,0.034261024,0.035779907,2,3,22.30603448,0,1,2,10,12,0,0,1,0.2
1936,159902,economía,315,0.000357051,8,4,0.804878049,41,0,0,0,1,0.011993512,0.000194961,3,10,44.034,0,2,5,6,10,0,0,0,0.2
1937,135393,lógica,313,0.000354784,6,2,0.329268293,82,0,0,0,8,0.000225566,0.00285074,10,7,33.55457687,1,8,2,12,19,0,0,2,0.2
1938,135784,lógica,313,0.000354784,6,2,0.105263158,19,0,0,0,8,0.000225566,0.004691536,10,3,33.69333333,0,1,1,3,3,0,0,0,0.2
1939,139296,lógica,313,0.000354784,6,2,0.186666667,75,0,0,0,8,0.034261024,0.007842653,2,3,105,1,9,11,7,18,0,0,1,0.2
1940,142119,lógica,313,0.000354784,6,2,0.041237113,97,0,0,0,8,0.006528932,2.72E-05,3,6,35.85227118,0,6,13,11,15,0,0,1,0.2
1941,143403,lógica,313,0.000354784,6,2,0.397058824,68,0,0,0,8,0.000225566,8.95E-05,10,5,37.68909542,1,7,8,9,13,0,0,1,0.2
1942,144822,lógica,313,0.000354784,6,2,0.272727273,77,0,0,0,8,0.000225566,0.034261024,10,2,26.28514056,5,5,4,11,19,0,0,1,0.4
